Anastasia (1997),Anya / Grand Duchess Anastasia Nikolaevna of Russia,ENFP,763
Anastasia (1997),Dimitri,ESTP,432
Anastasia (1997),Grigori Rasputin,INFJ,204
Anastasia (1997),Vladimir “Vlad” Vanya Voinitsky Vasilovich,ESFJ,71
Anastasia (1997),Sophie Stanislovskievna Somorkov-Smirnoff,ESFP,62
Anastasia (1997),"Marie Feodorovna Romanov, Dowager Empress of Russia",INFJ,64
Anastasia (1997),Bartok,ISFP,49
